"","tax","income","csp","age","educ","marital","race","sex","ss"
"37073",1250,188119,0,53,"39","1","4","2",0
"37074",357,21289,0,67,"39","3","1","2",5346
"37075",840,42010,0,56,"39","4","1","2",0
"37076",0,15000,0,45,"42","1","1","1",0
"37077",0,22000,0,31,"39","1","1","1",0
"37078",0,42000,0,47,"39","5","4","2",0
"37079",0,47824,0,79,"34","4","4","2",0
"37080",0,16720,0,31,"34","1","1","2",0
"37081",0,16200,0,29,"40","6","1","2",0
"37082",0,25000,0,40,"40","1","1","1",0
"37083",0,17015,0,36,"39","6","1","2",0
"37084",1200,179775,1050,50,"40","1","2","1",0
"37085",970,33625,0,55,"44","7","1","1",0
"37086",1700,55832,0,52,"40","1","1","2",0
"37087",750,113900,0,68,"41","1","2","1",0
"37089",417,96938,0,45,"40","1","1","2",0
"37090",800,16440,0,37,"38","7","1","2",0
"37091",600,139883,0,37,"44","3","1","1",0
"37092",3000,100006,0,47,"39","1","1","1",0
"37093",0,50000,0,18,"36","1","1","2",0
"37094",2000,49964,0,82,"44","4","1","2",13506
"37095",0,47000,0,45,"40","1","4","1",0
"37096",0,13460,0,29,"39","7","4","2",0
"37097",0,13450,250,25,"39","7","1","2",0
"37098",0,18000,0,36,"37","7","1","2",0
"37099",0,20000,0,38,"39","1","1","1",0
"37100",0,99800,0,41,"39","5","1","1",0
"37101",0,48000,0,24,"40","7","1","1",0
"37102",973,28654,0,77,"40","1","1","1",18844
"37103",0,12304,0,47,"37","1","1","1",0
"37104",0,47938,0,31,"40","1","1","1",0
"37105",2153,108500,0,34,"43","1","4","2",0
"37106",1800,112500,0,48,"46","1","1","1",0
"37107",0,12945,0,46,"41","7","1","2",0
"37108",0,36503,0,23,"43","7","1","2",0
"37109",900,34020,0,42,"43","4","1","1",0
"37110",0,46400,0,27,"43","7","1","1",0
"37111",720,40383,0,72,"36","4","1","2",12054
"37112",1800,8536,0,85,"35","4","1","2",7026
"37113",0,42253,0,38,"43","3","1","2",0
"37114",1648,25194,0,60,"39","1","2","1",0
"37115",1351,46662,0,43,"43","6","1","2",0
"37117",700,100200,0,29,"43","7","2","1",0
"37118",400,80528,0,51,"45","1","1","2",0
"37119",1350,291399,0,44,"41","1","1","2",0
"37120",1468,88052,0,33,"40","1","2","1",0
"37121",1600,112000,0,57,"43","1","2","1",0
"37122",0,53335,0,52,"44","7","1","1",0
"37123",3600,23037,0,57,"36","1","2","2",0
"37124",0,17972,0,34,"40","7","1","1",0
"37125",0,12672,912,32,"36","7","2","2",0
"37126",0,23861,0,86,"39","1","1","2",9546
"37127",5127,69800,0,51,"39","1","1","1",0
"37128",4000,53500,0,59,"43","1","1","1",0
"37129",1757,34863,0,70,"37","1","1","1",8073
"37130",0,32000,0,39,"39","1","1","2",0
"37131",800,119624,0,51,"42","1","2","1",0
"37132",2500,84900,0,24,"42","7","1","1",0
"37133",600,21144,0,82,"44","7","1","2",10644
"37134",2000,20850,0,83,"39","1","1","1",15000
"37135",955,369407,0,54,"44","5","1","1",0
"37136",0,91952,0,29,"40","7","1","1",0
"37137",2100,32472,0,79,"34","1","1","1",10794
"37138",0,21000,0,23,"40","7","1","2",0
"37139",0,5800,0,41,"35","7","1","1",0
"37140",280,55118,0,71,"33","1","1","1",5286
"37141",250,28050,0,24,"43","1","1","1",0
"37142",900,110898,0,50,"43","1","1","2",0
"37143",1701,42050,0,47,"40","6","1","2",0
"37144",240,45000,0,34,"43","7","1","1",0
"37145",36,25000,0,60,"36","1","2","2",0
"37146",0,48000,0,33,"39","5","1","1",0
"37147",225,80600,0,47,"40","1","4","1",0
"37148",0,35000,0,60,"39","1","4","1",0
"37149",800,311928,0,48,"43","1","1","1",0
"37150",1622,251691,0,64,"45","1","1","1",0
"37151",142,23718,0,82,"40","4","1","2",8190
"37152",0,5100,0,18,"39","7","1","2",0
"37153",0,39100,0,28,"39","7","3","1",0
"37154",166,32201,0,20,"40","1","1","1",0
"37155",500,57766,0,57,"43","1","1","1",0
"37156",1750,41600,0,34,"40","5","1","1",0
"37157",0,50000,0,31,"39","1","1","1",0
"37158",0,16640,0,30,"39","7","1","1",0
"37159",36,26000,0,51,"39","1","1","1",0
"37160",0,24340,2040,29,"40","7","2","2",0
"37161",2200,119616,0,38,"44","1","1","1",0
"37162",6088,76188,0,34,"40","1","1","2",0
"37163",2800,27188,0,56,"39","5","1","2",0
"37164",1200,22146,0,43,"33","1","1","1",0
"37165",600,25000,0,49,"38","4","1","2",0
"37166",685,85300,0,41,"39","1","1","1",0
"37167",1200,64830,0,40,"43","4","1","1",0
"37168",500,54528,0,59,"39","1","1","1",0
"37169",0,14720,0,24,"43","7","1","2",0
"37170",400,13000,0,51,"37","5","1","2",0
"37171",500,57000,0,36,"39","1","1","1",0
"37172",500,77760,0,38,"37","5","1","1",0
"37173",800,50208,0,55,"39","5","1","1",0
"37174",898,40286,0,58,"42","1","1","1",0
"37175",1500,55170,0,58,"39","1","1","1",0
"37176",0,2000,0,36,"39","6","1","1",0
"37177",0,56942,0,39,"43","6","1","2",0
"37178",1748,163026,0,57,"43","1","1","1",0
"37179",0,8952,0,35,"34","6","1","2",0
"37180",0,14000,0,22,"38","7","1","1",0
"37181",2000,56998,0,46,"41","1","1","1",0
"37182",3500,402500,0,42,"44","1","1","1",0
"37183",800,18181,0,60,"41","1","1","2",0
"37184",3000,66632,0,62,"46","1","1","2",13506
"37185",702,45000,0,27,"39","7","1","1",0
"37186",700,36984,0,63,"34","1","2","1",0
"37187",1362,120237,0,38,"43","1","1","1",0
"37188",0,66806,0,29,"39","1","1","1",0
"37189",0,249149,0,48,"39","1","1","1",0
"37190",483,4571,0,57,"34","4","1","2",0
"37191",0,14400,0,36,"34","5","1","2",0
"37192",500,57000,0,48,"40","7","1","2",0
"37193",16888,120953,0,56,"44","4","1","2",0
"37194",0,45500,0,30,"43","1","1","1",0
"37195",1500,38030,0,55,"40","5","1","2",0
"37196",700,31824,0,73,"39","1","1","1",9174
"37197",1500,41879,0,48,"40","6","1","1",0
"37198",858,109545,0,76,"43","1","1","1",5346
"37199",0,35708,0,36,"44","1","1","1",0
"37200",333,154300,0,28,"43","1","1","1",0
"37201",2000,85626,0,39,"39","1","1","1",0
"37202",2400,22378,0,75,"39","4","1","2",10902
"37203",2200,18869,0,68,"39","4","1","2",8646
"37204",2180,187147,0,79,"39","1","1","1",9546
"37205",2464,29696,0,77,"44","1","1","2",5550
"37206",2200,80445,0,46,"43","1","1","1",0
"37207",1200,23444,0,59,"39","1","1","1",0
"37208",1700,11000,0,53,"39","1","1","1",0
"37209",18983,45325,0,42,"41","7","1","1",0
"37210",920,50541,0,52,"40","4","1","1",0
"37211",5500,172058,0,50,"44","1","1","1",0
"37212",0,38245,0,25,"40","1","2","1",0
"37213",0,41230,0,21,"42","7","1","1",0
"37214",1200,73000,0,46,"39","7","1","1",0
"37215",2000,66746,0,45,"39","1","1","1",0
"37216",2092,53300,0,38,"39","1","1","1",0
"37217",1923,234839,0,56,"44","1","1","1",0
"37218",1800,160900,0,35,"44","1","1","2",0
"37219",1086,22200,0,30,"40","1","1","1",0
"37220",1600,60000,0,37,"40","5","1","1",0
"37221",1661,289755,0,47,"44","1","1","1",0
"37222",2211,174220,0,35,"43","1","1","2",0
"37223",1700,154000,0,46,"43","1","1","2",0
"37224",1800,296265,0,51,"43","1","1","2",0
"37225",2211,133460,0,39,"43","1","1","2",0
"37226",2000,135949,0,67,"43","1","1","1",17028
"37227",1200,87604,0,44,"43","1","1","2",0
"37228",0,55588,0,55,"38","1","1","2",0
"37229",500,12535,0,62,"36","4","2","2",0
"37230",1800,36060,0,23,"39","1","1","1",0
"37231",768,101929,0,31,"39","7","1","2",0
"37232",300,75324,0,41,"43","1","1","1",0
"37233",3497,35011,0,60,"43","5","1","2",0
"37234",800,32850,0,30,"32","1","1","1",0
"37235",338,20334,0,65,"39","1","1","1",14334
"37236",365,16640,0,55,"40","5","1","2",0
"37237",93,24300,0,63,"39","7","1","2",0
"37238",525,37200,0,25,"40","1","1","1",0
"37239",880,51945,0,56,"39","1","1","1",0
"37240",1371,53008,0,29,"40","1","1","1",0
"37241",200,82335,0,29,"43","1","1","1",0
"37242",1617,60635,0,67,"43","1","1","1",13746
"37243",0,54000,0,23,"40","7","1","1",0
"37244",672,59300,0,44,"40","1","1","1",0
"37246",1100,31160,0,38,"40","7","1","1",0
"37247",0,46020,0,31,"43","7","1","1",0
"37248",0,14664,0,71,"46","7","1","1",14525
"37249",800,44630,0,75,"39","1","1","1",9902
"37250",1500,124429,0,17,"36","7","1","1",0
"37251",0,34638,0,55,"39","1","1","1",0
"37252",1400,71602,0,62,"39","7","1","1",0
"37253",1500,45013,0,38,"39","1","1","1",0
"37254",2700,110962,0,53,"44","5","1","2",0
"37255",1375,48570,0,52,"39","7","1","1",0
"37256",3500,64925,0,59,"40","1","1","2",0
"37257",6400,49286,0,67,"40","1","1","1",12546
"37258",1400,86480,0,43,"40","5","1","1",0
"37259",2400,84700,0,44,"44","7","1","2",0
"37260",7000,71058,0,38,"40","1","1","1",0
"37261",3000,106200,0,29,"41","1","1","1",0
"37262",0,67601,0,39,"40","7","1","2",0
"37263",0,24000,0,43,"38","6","1","2",0
"37264",0,46320,0,70,"39","4","1","2",9894
"37265",0,15000,0,25,"39","7","2","2",0
"37267",0,2444,0,57,"31","7","1","2",0
"37268",5079,77522,0,79,"39","1","1","1",6798
"37269",5200,71416,0,37,"39","1","1","1",0
"37270",0,29775,0,71,"37","1","1","1",10818
"37271",2160,13446,0,74,"39","4","1","2",8646
"37272",3000,50034,0,73,"39","1","1","1",0
"37273",405,158417,0,53,"44","1","1","1",0
"37274",800,15136,0,66,"43","1","1","1",4400
"37275",390,27300,0,33,"43","1","1","1",0
"37276",0,10468,0,41,"39","7","1","2",0
"37277",0,24603,0,83,"39","4","2","2",21186
"37278",5400,43108,0,70,"39","1","1","1",11346
"37279",0,7200,0,39,"40","5","2","2",0
"37280",0,10800,0,46,"39","1","4","1",0
"37281",0,20290,0,59,"39","1","1","1",19746
"37282",0,48000,0,30,"44","7","1","2",0
"37283",2500,23950,0,72,"40","4","1","1",13200
"37284",12461,28495,0,59,"39","4","1","2",0
"37285",3017,100162,0,38,"43","1","1","1",0
"37286",2000,41320,0,54,"40","1","2","1",0
"37287",0,4800,0,58,"32","7","1","2",0
"37288",477,72084,23917,47,"44","5","1","2",0
"37289",0,16028,0,32,"39","1","1","2",0
"37290",6325,90157,0,42,"39","1","2","1",0
"37291",2320,9744,0,77,"45","1","1","1",0
"37292",1384,51574,0,75,"40","1","1","1",16146
"37293",3500,85121,0,39,"40","1","1","1",0
"37294",4000,71440,0,45,"41","3","1","2",0
"37295",1850,32400,0,34,"42","5","1","2",0
"37296",4600,18921,0,74,"39","5","1","2",5586
"37297",1500,47000,0,58,"39","4","1","2",0
"37298",3164,101284,0,36,"40","1","1","1",0
"37299",0,92610,0,37,"44","1","1","1",0
"37300",0,13500,0,40,"40","3","2","2",0
"37301",0,6000,0,25,"39","6","1","2",0
"37302",700,87659,0,33,"43","1","1","2",0
"37303",840,123000,0,44,"43","3","1","2",0
"37304",0,13519,0,57,"39","5","1","2",0
"37305",1700,617927,0,61,"39","1","1","2",0
"37306",761,79388,0,40,"40","1","1","1",0
"37307",0,20001,0,25,"40","7","2","2",0
"37308",0,6721,0,19,"39","7","2","2",0
"37309",1300,73500,0,46,"39","5","1","2",0
"37310",800,7689,0,78,"41","4","1","2",7446
"37311",1400,75125,0,57,"40","1","1","1",0
"37312",2226,38146,0,67,"39","1","1","1",14764
"37313",1755,17428,0,70,"34","4","2","1",5346
"37314",673,27178,5136,28,"40","5","2","2",0
"37315",800,39251,0,39,"43","7","1","2",0
"37316",0,67360,0,23,"39","7","1","2",0
"37317",1200,85250,0,59,"45","5","1","2",0
"37318",5384,75000,0,61,"44","4","2","2",0
"37319",0,12024,0,38,"39","1","1","1",5496
"37320",0,23928,0,63,"34","1","1","1",4542
"37321",0,12636,0,56,"39","4","1","2",6252
"37322",10000,162288,0,36,"44","7","1","2",0
"37323",1800,41394,0,75,"39","1","1","1",11346
"37324",1400,224200,0,53,"44","1","1","1",0
"37325",5384,109395,0,57,"44","1","1","1",0
"37326",0,20300,0,30,"39","1","1","2",0
"37327",0,29740,3240,27,"39","7","1","2",0
"37328",732,81324,0,43,"41","1","2","2",0
"37329",0,10740,0,19,"40","7","1","1",0
"37330",742,37600,0,87,"40","1","1","1",14190
"37331",180,15600,0,58,"36","3","1","1",0
"37332",1000,78177,0,40,"40","1","1","1",0
"37333",625,42640,0,30,"41","1","1","2",0
"37334",250,17126,0,76,"45","1","1","1",11180
"37335",150,17732,0,69,"35","1","3","1",11346
"37336",1200,42000,0,60,"43","5","1","1",0
"37337",0,18700,0,37,"40","5","1","2",0
"37338",1200,11736,0,75,"39","5","1","2",9408
"37339",2940,56685,0,37,"39","6","1","2",0
"37340",1661,109361,0,67,"37","1","1","1",8754
"37341",1800,73750,0,47,"39","1","1","2",0
"37342",866,35530,0,40,"39","5","1","2",0
"37343",1250,16890,0,68,"36","4","1","2",8586
"37344",2314,22498,0,81,"37","4","1","1",11298
"37345",2540,78346,0,39,"43","7","1","1",0
"37346",0,11556,0,34,"35","5","1","2",0
"37347",1542,50015,0,30,"42","1","1","1",0
"37348",0,8231,0,71,"36","5","3","1",5832
"37349",0,7952,0,61,"39","5","1","2",7902
"37350",0,6576,0,48,"37","5","2","2",0
"37351",1200,9792,0,40,"39","6","1","2",0
"37352",248,21445,0,80,"39","1","1","2",558
"37353",0,75172,0,44,"39","1","1","1",0
"37354",1400,55608,0,38,"39","1","1","1",0
"37355",2000,54007,0,32,"40","1","1","1",0
"37356",3500,57308,0,66,"39","1","1","1",9714
"37357",0,35200,0,26,"43","1","1","1",0
"37358",725,67834,0,41,"41","1","1","1",0
"37359",1300,99500,0,33,"44","1","1","1",0
"37360",0,37300,0,40,"35","6","2","2",0
"37361",0,10392,0,32,"39","5","1","2",0
"37362",0,97469,0,61,"43","5","1","1",0
"37363",0,19400,0,51,"39","5","1","1",0
"37364",0,48072,0,51,"43","5","1","2",0
"37365",0,64020,0,31,"40","1","1","1",0
"37366",1200,50127,0,39,"37","1","1","1",0
"37367",656,12900,0,34,"39","1","1","1",0
"37368",1500,130462,3500,41,"43","5","1","2",0
"37369",462,43056,0,74,"44","1","1","1",9978
"37370",1100,38012,0,88,"43","3","1","1",12546
"37371",0,68000,0,37,"39","1","1","1",0
"37372",757,20000,0,41,"40","1","1","1",0
"37373",1567,46020,0,46,"41","5","1","1",0
"37374",0,13371,0,78,"41","4","1","2",13242
"37375",200,54932,0,36,"40","7","1","1",0
"37376",720,41000,0,55,"43","6","1","2",0
"37377",836,16700,0,31,"40","7","1","2",0
"37378",1200,84422,0,67,"43","1","1","1",13702
"37379",1200,261069,0,41,"43","1","1","1",0
"37380",979,86501,0,49,"44","1","1","1",0
"37381",0,22000,0,38,"36","7","1","1",0
"37382",3500,117962,0,50,"39","1","1","2",0
"37383",1500,47024,0,31,"40","1","1","1",0
"37384",758,57720,0,44,"40","1","1","1",0
"37385",1785,127000,0,35,"44","1","1","1",0
"37386",0,44100,0,37,"40","5","1","1",0
"37387",0,21045,0,41,"42","5","1","1",0
"37388",0,60712,0,73,"43","4","1","1",12036
"37389",0,29000,0,34,"39","1","4","1",0
"37390",600,1,0,46,"43","5","1","1",0
"37391",143,14574,0,73,"39","4","1","2",12954
"37392",0,32000,0,40,"44","7","1","1",0
"37393",0,32900,0,23,"39","1","1","1",0
"37394",0,38010,0,20,"40","7","1","2",0
"37395",3300,275139,0,59,"40","3","1","1",0
"37396",2000,180452,0,43,"43","1","1","1",0
"37397",0,18000,0,20,"40","7","1","2",0
"37398",4750,62090,0,29,"43","1","1","2",0
"37399",0,40101,0,44,"40","7","1","2",0
"37400",0,20800,0,24,"39","1","1","1",0
"37401",1200,45000,0,43,"39","1","1","1",0
"37402",0,54025,0,22,"39","7","1","1",0
"37403",200,27200,0,49,"40","6","1","2",0
"37404",100,33000,0,42,"39","1","1","2",0
"37405",0,14940,0,86,"34","4","1","2",5214
"37406",574,74162,0,57,"39","1","1","1",0
"37407",99,13790,0,45,"40","4","2","2",10668
"37408",300,38600,0,47,"44","1","1","1",0
"37409",560,55000,0,49,"37","1","1","1",0
"37410",479,68888,0,48,"44","1","1","1",0
"37411",0,44501,0,28,"40","1","1","1",0
"37412",1300,186105,0,52,"40","1","1","2",0
"37413",0,110935,0,46,"43","1","4","1",0
"37414",0,113895,1272,38,"43","1","1","2",0
"37415",1175,325762,0,40,"45","1","1","1",0
"37416",0,32000,0,40,"33","1","1","1",0
"37417",600,32142,0,70,"39","1","1","1",8946
"37418",423,84363,0,90,"40","1","1","1",0
"37419",558,17154,0,23,"43","4","1","2",4524
"37420",900,30000,0,56,"40","7","1","1",0
"37421",300,107328,0,46,"40","1","1","1",0
"37422",0,31200,0,25,"43","7","1","1",0
"37423",690,60525,0,49,"35","1","1","2",0
"37424",0,54400,0,33,"40","1","1","2",0
"37425",0,32500,2400,41,"39","5","1","2",0
"37426",65,40308,0,73,"39","1","1","1",14946
"37427",0,5000,0,56,"39","7","1","1",0
"37428",1000,65000,0,62,"39","1","1","1",0
"37429",860,67529,0,46,"40","1","1","1",0
"37430",322,51408,0,66,"35","4","1","2",8310
"37431",4000,29080,0,39,"39","1","1","1",0
"37432",0,73177,0,45,"43","7","1","2",0
"37433",1200,48341,0,65,"39","1","1","2",1000
"37434",448,54312,0,43,"39","1","1","1",0
"37435",250,58360,0,37,"39","1","1","2",0
"37436",280,14696,0,90,"39","4","1","2",9306
"37437",500,16243,0,77,"39","7","1","1",7200
"37438",960,60768,0,43,"41","1","1","1",0
"37439",510,36767,0,76,"39","1","1","1",12322
"37441",1200,62400,0,50,"42","1","1","1",0
"37442",0,5039,0,63,"34","4","1","2",2664
"37443",0,13500,0,48,"43","7","1","1",0
"37444",0,34000,0,52,"34","1","2","1",0
"37445",205,8374,0,78,"38","4","2","2",4374
"37446",0,53200,0,46,"39","1","2","2",0
"37447",0,37880,0,61,"39","1","2","1",0
"37448",0,2384,0,55,"36","3","2","2",0
"37449",0,7920,0,67,"34","6","2","2",840
"37450",700,51500,0,34,"39","6","2","2",0
"37452",0,65269,0,58,"40","1","1","1",0
"37453",0,9696,0,61,"39","4","1","2",5472
"37454",260,25783,0,51,"40","1","1","1",12918
"37455",300,10000,0,60,"34","1","1","1",0
"37456",360,32699,0,36,"39","1","1","2",0
"37457",250,140737,0,39,"40","1","1","1",0
"37458",35,19038,0,51,"40","1","2","1",5826
"37459",90,6179,0,54,"37","5","1","1",0
"37460",150,23461,0,65,"40","4","1","2",9018
"37461",0,95102,0,46,"43","1","1","1",0
"37462",0,14400,0,25,"44","7","2","2",0
"37463",1056,85423,0,49,"40","1","1","1",0
"37464",350,60700,0,48,"43","1","1","1",0
"37465",3200,68527,0,62,"39","1","1","1",0
"37466",664,55020,0,38,"39","1","1","2",0
"37467",850,14412,0,90,"40","4","1","2",8226
"37468",1100,48006,0,49,"41","1","1","1",0
"37469",670,25500,0,20,"40","7","1","1",0
"37470",1400,55000,0,35,"35","1","1","1",0
"37471",600,14175,0,78,"39","4","1","2",11826
"37472",493,42226,0,71,"37","1","1","1",12390
"37473",4000,80111,0,50,"39","1","1","1",0
"37474",0,12490,0,66,"39","3","2","2",5070
"37475",0,25050,0,34,"40","7","1","2",0
"37476",400,11546,0,71,"39","5","2","2",6546
"37477",125,32987,0,43,"39","4","1","2",21984
"37478",465,46150,0,45,"40","1","1","1",0
"37479",0,67825,0,45,"40","6","1","1",0
"37480",0,53000,0,26,"39","1","1","1",0
"37481",55,25000,0,53,"36","5","1","1",0
"37482",1593,26498,0,65,"36","4","1","1",6498
"37483",73,13914,0,68,"39","4","1","2",10146
"37484",16,17925,0,34,"43","7","1","1",0
"37485",389,60310,0,49,"43","1","1","2",0
"37486",0,2000,0,38,"40","4","1","2",0
"37487",1800,43365,0,69,"39","1","1","1",10926
"37488",0,55620,0,45,"40","1","3","2",0
"37489",0,12600,0,27,"39","7","2","1",0
"37490",600,45071,0,46,"39","1","1","2",0
"37491",9,40000,0,33,"39","1","1","1",0
"37492",58,42023,0,43,"42","1","1","1",0
"37493",700,87044,0,37,"39","1","1","1",0
"37494",625,42400,0,30,"40","1","1","1",0
"37495",0,116000,0,29,"43","1","1","2",0
"37496",1200,35016,0,40,"40","1","1","2",0
"37497",1150,43157,0,51,"43","1","1","2",0
"37498",3400,56360,0,44,"41","1","1","1",0
"37499",0,7560,0,31,"39","7","1","2",0
"37500",5600,111427,0,44,"43","1","1","1",0
"37501",2196,122000,0,55,"39","1","1","1",0
"37502",2078,95842,0,64,"45","1","1","1",0
"37503",2196,61110,0,48,"39","1","1","1",0
"37504",397,18564,0,75,"40","1","1","1",6702
"37505",4000,96810,0,67,"46","1","1","1",0
"37506",1800,45373,0,41,"36","4","1","1",6546
"37507",1400,57120,0,66,"34","7","1","1",12546
"37508",500,100000,0,54,"40","1","1","1",0
"37509",2164,65400,0,41,"40","1","1","2",0
"37510",600,50000,0,38,"39","1","1","1",0
"37511",900,51502,0,42,"39","1","1","1",0
"37512",1000,83200,0,30,"46","1","1","1",0
"37513",295,35000,0,35,"39","5","1","1",0
"37514",300,17656,0,75,"35","1","1","2",5010
"37515",486,25000,0,58,"36","1","1","2",0
"37516",500,21886,0,44,"43","1","1","2",0
"37517",0,2532,0,63,"34","4","2","2",0
"37519",0,17130,0,74,"38","1","1","1",0
"37520",492,110230,0,37,"39","1","1","1",0
"37521",340,100565,0,48,"39","1","1","2",0
"37522",380,6702,0,23,"39","7","1","2",4458
"37523",1200,39679,0,65,"44","1","1","1",10963
"37524",2163,54705,0,33,"41","1","1","1",10680
"37525",165,66070,0,35,"46","1","1","1",0
"37526",600,41068,0,37,"43","1","1","1",0
"37527",0,100000,0,42,"44","1","1","1",0
"37528",350,100000,0,35,"40","1","1","2",0
"37529",347,37601,0,86,"46","4","1","1",23346
"37530",300,80428,0,62,"44","1","1","1",12276
"37531",2500,154022,0,42,"43","1","1","1",0
"37532",2537,57470,2700,34,"39","7","1","1",0
"37533",716,46814,0,31,"43","1","1","1",0
"37534",264,14218,0,67,"39","5","1","2",6894
"37536",18000,83096,0,76,"45","1","1","1",13746
"37537",0,68520,0,29,"42","1","2","1",0
"37538",1800,73298,0,57,"46","7","1","1",0
"37539",1498,87056,0,58,"39","1","1","1",0
"37540",810,86500,0,29,"44","1","1","2",0
"37541",0,21973,0,75,"39","4","1","2",8946
"37542",1800,60000,0,30,"39","1","1","1",0
"37543",1700,113944,0,38,"42","1","1","1",0
"37544",557,107352,0,49,"40","1","1","2",0
"37545",900,116883,0,49,"43","5","1","2",0
"37546",680,53065,0,37,"42","1","2","1",0
"37547",400,67300,0,55,"39","5","1","1",0
"37548",0,12000,0,33,"39","7","1","1",0
"37549",1150,185000,0,51,"43","1","1","1",0
"37550",60,30100,0,26,"39","7","1","1",0
"37551",642,147130,0,40,"43","1","1","2",0
"37552",2400,57332,1800,48,"44","6","1","2",0
"37553",2459,109219,0,37,"41","1","1","2",0
"37554",320,55056,0,65,"39","1","1","1",12006
"37555",1980,63524,0,32,"40","1","1","2",0
"37556",2530,57134,0,74,"33","1","1","1",11406
"37557",1500,73120,0,45,"39","1","1","1",0
"37558",1250,93342,0,58,"43","1","1","1",0
"37559",2400,174180,0,42,"44","1","1","1",0
"37560",0,21400,0,22,"39","7","1","2",0
"37561",0,33260,0,31,"39","1","1","2",0
"37562",1700,86150,0,56,"39","1","1","1",0
"37563",980,72634,0,43,"39","1","1","1",0
"37564",1300,423630,0,40,"46","1","1","2",0
"37565",2000,49401,0,50,"42","1","1","1",0
"37566",850,83800,0,44,"39","1","1","1",0
"37567",3400,150726,0,38,"44","1","1","1",0
"37568",0,29520,0,63,"39","1","1","1",10326
"37569",3500,15008,0,69,"39","1","1","1",8946
"37570",500,117000,0,49,"43","1","1","1",0
